period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2022-06-01,2022-06-30,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,335805.029106714,-0.0072017041519397,0.1119936968262655,345598.925563075,0.0009606769421262,0.1136067166720804,301.678931653688,-0.0199878498863841,0.1206608667916668,308.225087427733,-0.0087320736516741,0.1141560813184927,57139.2555614866,-0.0613657451999725,-0.2021806619073388,61461.5223889315,-0.0697856363631126,-0.2366134037410581,72316.52072216851,0.0183645657936943,-0.0687012925009018,123965.956954973,0.0952084589669068,0.0181480646797416,2.23730226528492,0.3128087159731398,0.4731461173090698,29.5503202386648,2.0,2.0,1.0078712216031,-0.0070071683495298,0.0064910985116699,0.396693678544549,-0.0348143526721729,0.0393441806527219,0.119743515054656,0.028026959888729,0.0327359196601468,0.490430497019379,-0.033557832811686,0.007799188094914,,,2024-08-14 00:00:00
2017-03-01,2017-03-31,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,260741.803019349,0.0059492607277638,0.0741249802466024,274709.236490194,0.009093340599785,0.0599430968004019,140.428189399343,0.0045725414711921,0.0749593799080641,145.944581133043,0.0163246820169455,0.0583744370115832,511145.878687038,0.0200250682895621,0.0735359179965764,596977.159255379,-0.0160206856215256,-0.0354871791014216,615634.226984285,-0.0056312334196259,-0.0136538999062741,1562060.02687654,0.0073001634166542,-0.1137932634710263,3.14526795360835,-0.11211090534107,-0.6162768582706998,44.6475935406223,-2.0,-9.0,0.981524712434336,-0.0001381977236969,0.002928922404957,0.238509346169569,0.0048980147295299,0.014157080521355,0.119487390738664,-0.0026498501611299,-0.00216265174544,0.327052666698584,-0.0035188004187339,0.058054053049859,,,2024-08-14 00:00:00
2013-09-01,2013-09-30,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,215861.07018466,0.0009368941796601,0.1169013606205451,226856.436349938,0.0070603002840012,0.1125311013198986,110.890394259667,0.0087064311654747,0.1193018975316919,115.204478917221,0.0043798298748851,0.1041007461067573,341426.264208434,-0.0167328321364972,0.0840970106851512,405629.637484619,-0.003837981738204,0.0832224830871222,442315.74524093093,-0.0135020572612506,0.1182062388998634,1476819.13173648,0.0076106366811439,0.0052677264330889,4.41178017277573,0.1434944389486103,-0.3563462393655401,63.2777795624334,-1.0,-15.0,0.975573713021154,-0.0004962547237579,0.005319660485082,0.2224388054911559,-0.0038711038317389,0.0117072124359649,0.0611102108199094,0.004252023842203,0.0112109108702896,0.169831190578795,0.00046434223187,0.0198628723724459,,,2024-08-14 00:00:00
2023-09-01,2023-09-30,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,413021.493392889,-0.0022304832000702,0.0156832140954741,423677.75022916,0.0027673059155493,0.0226453160880553,229.37830304039,0.0008855750360057,0.0297151400385375,234.146091178198,0.0038171962060304,0.0440766723700631,414902.953189896,-0.0084257914594622,-0.1130290597460285,467938.007744796,0.0085603362845394,-0.0908661810135854,517039.220529971,0.0159079109148341,-0.0724597309326344,972563.851662551,0.0541647641545306,-0.1259682942323591,2.43399582295011,0.0834195839839599,0.0390563528257104,35.2584859655238,0.0,1.0,0.995951918234243,-0.0007636225735989,0.0029364071915229,0.335496373491913,-0.0038094439681589,0.010224296516094,0.1480917516847989,0.0040457686150189,-0.027251464575301,0.447188105820841,-0.00534728438782,0.034345230847159,,,2024-08-14 00:00:00
2023-01-01,2023-01-31,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,402092.585427382,-0.0006403071285693,0.0147300236265475,413091.116519074,-0.0050979100283345,0.0222967349517142,221.540828694374,0.0031631084004137,0.011356563219218,225.724122854877,-0.0043124099245531,0.0092013084351174,410433.64126825694,-0.0061778962016287,-0.3487341659837583,491401.511012706,0.0503854378551915,-0.1935957277180224,476781.600755114,-0.015894050845536,-0.1633122086307989,1103563.29339855,-0.0237362075104287,0.420993827333765,2.72028906983504,-0.0068295633445099,1.5563733403222402,40.550071953639296,2.0,25.0,0.987831792856836,-0.000724948797092,-0.0258010123837241,0.267539948399208,-0.0102560669935689,-0.2660061251089779,0.17913249052543,0.012152167519669,0.0954739088240487,0.3833960396659459,-0.001755706516213,-0.230097434343439,,,2024-08-14 00:00:00
2016-06-01,2016-06-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,247702.796239858,0.0091980690302866,0.0648903220258232,263207.296606685,0.0103374574398471,0.0757378457233646,134.062946005932,0.0109206483735495,0.0645042068346877,140.075319899895,0.0131377157121934,0.0694764955301399,500565.271742043,0.0072236782684953,0.0490664300897383,628199.554490443,0.0299838720280831,0.0921203326257182,599788.345307079,-0.0030116120072246,-0.0222940624203977,1710398.65668156,-0.0141642998125297,-0.093588049360707,3.35989813870294,-0.1294399371866399,-0.5520873223406298,51.2540051153574,0.0,-4.0,0.978572962650967,0.000182119894344,0.002667600351493,0.224374095211259,-0.003090956605027,0.0143248338695869,0.1240607297601149,0.0043585874742749,0.0068534580996119,0.27012578279796,-0.0072708048943659,0.026491755327399,,,2024-08-14 00:00:00
2015-04-01,2015-04-30,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,199236.01367497,0.0033035913304382,0.0474267332871793,212932.82445852496,0.015267213989315,0.0688582214400954,169.256939441239,-0.0011251195180432,0.0360666895862022,179.508123078957,0.0011703261334403,0.0556364400790461,55029.6390220167,-0.0006981770298258,0.0545235104636081,67944.6718654255,0.0060154450038922,0.0821127311801996,73141.2959236092,0.0094943662316764,0.0622690592176584,215314.26694146296,0.0165434269745992,0.0073342527129474,3.98849177210074,-0.0299535035459501,-0.2007020776909,52.9629731656734,-2.0,-6.0,0.972388718683914,0.0002526598971519,0.0017195709979019,0.1801331960016039,0.0083661708316679,0.003863698701317,0.0950340461156525,-0.0015357793969565,0.0111409557211326,0.240118706263338,0.004204321118496,0.043345683468476,,,2024-08-14 00:00:00
2021-11-01,2021-11-30,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,400579.0,0.0069880420471415,0.1522122959804663,390815.0,-0.0183381869293474,0.1461966704311661,206.0,0.008833207277338,0.1809468217188958,204.0,-0.0073426425267063,0.1532249268442658,449817.0,-0.0384693615148214,-0.0092052833599443,462003.0,-0.1100398967007147,0.0103529254835201,371730.0,-0.2156146562044799,0.0174589582255975,581919.0,-0.1371017069159105,-0.162046690828788,1.293677631065464,-0.1478719565997299,-0.2359648297571257,22.0,2.0,-5.0,1.0083567522895596,-0.0012617336882498,0.0110725947143957,0.4624739974450947,-0.015949065446478,0.0894158128019328,0.10226916095504,-0.0184627415489816,-0.0205345086575913,0.4985379262663688,-0.0205682530112952,0.035544259565041,,,2024-08-14 14:07:01
2016-12-01,2016-12-31,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,254912.0,-3.038760805962326e-05,0.067442604080651,245022.0,-0.0382902530776175,0.0690210198514273,137.0,-0.0132301947715254,0.0634122065808102,134.0,-0.0326323681141748,0.0643984586570756,493572.0,0.0439274467095149,0.0179709941910866,431283.0,-0.1366696826979344,-0.0463498607096375,331970.0,-0.2523730622150071,-0.0192259105315537,1418720.0,-0.1157504331776417,-0.1128634053954698,2.874392887494436,-0.5190581702937269,-0.4239138255578867,55.0,4.0,-5.0,0.9765955202504356,-0.0013147506069279,0.0028696660119199,0.2025987590057892,-0.0079686165995646,0.0104689105927844,0.0801160676160447,-0.0626687230236157,-0.0105590496154157,0.217689731317034,-0.0317640048459007,0.0508637506332483,,,2024-08-14 14:07:01
2019-06-01,2019-06-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,291297.329815199,0.0030208223069125,0.0388834341077435,301684.884970889,-0.0039183256667468,0.0236199879483989,156.681157734978,-0.0011567512894338,0.0284178161387194,161.393750757514,-0.0061066804409427,0.0258969149279724,518506.713649719,-0.0022833866371059,0.0122447193564445,604122.552416758,0.0097764998976452,0.0342992535841633,618386.38852454,-0.0249428153387126,-0.0176486640876279,1558764.28889679,-0.0075876949778242,0.0508596456260221,2.93126334330614,-0.0955380042301201,0.0819346454242699,44.3257155077169,0.0,4.0,0.980300640584155,0.000381550085454,-0.00299467435971,0.226419183037031,0.001808192102723,-0.0291270664815819,0.1535039645077679,0.0011490422519669,0.0129019378395069,0.345072815307472,0.000660226224448,-0.0132305982453619,,,2024-08-14 00:00:00
2013-01-01,2013-01-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,177060.436912034,0.0011709277777323,0.067657551434874,180158.216331748,0.0019579448743887,0.1036589428816692,113.58328100242,0.0021670890205076,0.0570083487429036,116.275810222554,-0.0030164948168603,0.0766338711493983,35564.8955023014,0.0412651701887067,0.1199349172155705,43261.171514447,-0.0027402513096167,0.1502608375890979,46341.5929024144,0.0432918289086081,0.0269136284372943,133187.013701342,-0.0024486825803001,-0.2081292495392129,3.79537515538618,-0.0976639555360803,-1.5500116428845303,57.0546106440274,-1.0,-22.0,0.9794622962117548,0.0010931644652659,0.0133340274825959,0.246649783752374,0.010385109030849,0.0548034603601759,0.0714141601873923,0.0053501597034111,-0.0013347948907368,0.18493335907912,0.002674019780266,0.073332474181489,,,2024-08-14 00:00:00
2014-06-01,2014-06-30,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,189447.375419018,4.270256632676883e-05,0.0778063123156016,201150.93940304,0.009304172946785,0.0761106271817726,162.397437794772,0.0057333920693785,0.0680727538581182,172.755105490961,0.0164109046176792,0.0696559486894701,52853.2014720632,0.0022401065367996,0.0013235670591551,63966.0410986897,-0.0039927063325702,0.0582993568945262,67956.1022024429,-0.0260348376659994,0.0373890341485938,212097.73788906296,0.0026169169067333,0.0265362368235972,3.92844809387636,-0.0568925106462701,0.00372044150643,55.8922041632234,-2.0,-8.0,0.97008565383365,-0.001019917268775,-0.0042769687379869,0.168420453428571,-0.0107725712246409,-0.047152804066937,0.0807039292645924,-0.0082809316338132,0.0323120737889986,0.199152512932388,0.005552893247037,-0.006846340064449,,,2024-08-14 00:00:00
2014-05-01,2014-05-31,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,215785.259513303,0.0016282778142899,0.0652130625415454,230201.24832229,0.0060655522792911,0.0785140088050206,117.437949930776,0.0016889633115233,0.0648963530297814,124.041050766005,0.0051851493071679,0.0598931863844072,424588.913764511,0.0163635271669795,-0.0184592232073107,523159.406489553,0.0193300930486801,0.0382226004970127,585824.952954074,0.0208892399852398,0.0680905903486503,1833959.45537214,-0.0034905976422547,0.0177898434069845,4.34712564946566,-0.1084676480205795,0.1159697301972002,60.538276037046096,-2.0,-3.0,0.972131269364589,-0.0005158925600559,-0.0026250610816869,0.193964924513284,-0.0042321038072039,-0.0290277519868329,0.0934055173088658,0.0053963898896896,0.0428906902130953,0.184260013904459,0.001001778069137,0.007255449329016,,,2024-08-14 00:00:00
2022-07-01,2022-07-31,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,326707.538482875,-0.027091585400134,0.0704459211494339,343660.184218222,-0.0056098014242789,0.1012911887893444,293.801856797706,-0.0261107887541329,0.0881817697706688,304.378726023013,-0.0124790666354238,0.094839460220234,54001.7850238244,-0.0549091952079427,-0.2400293896785006,59785.782728728,-0.0272648576714279,-0.2269586590284146,68808.9648992447,-0.0485028287851321,-0.1523635147925366,128462.347329342,0.0362711706085743,0.0209629070134844,2.552374077403,0.31507181211808,0.6393478708314398,32.1684926274857,3.0,6.0,0.9997566286622768,-0.008114592940823,-0.001549696817753,0.350358580729254,-0.0463350978152949,-0.0099034650446909,0.132634254601112,0.012890739546456,0.0427457174517617,0.451952664693934,-0.0384778323254449,-0.0426387738527659,,,2024-08-14 00:00:00
2019-11-01,2019-11-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,297552.191449013,0.0057966555036848,0.0526415677279337,310073.65369945,0.0077222045198848,0.0375783717317814,160.701615548756,0.0069420288260624,0.0467145041969274,165.471732425616,0.0075868359657407,0.0315490908080555,519488.311448023,0.0133693834771277,0.0476565643927771,616421.763142023,0.0167590930257259,0.0875348018691874,595586.093724258,-0.011327778567733,-0.0164566000925776,1453745.24468637,-0.0202835671090541,-0.0580664202605107,2.8477487339655694,-0.0370234964945401,-0.3446519052990901,43.7152573054167,-1.0,-1.0,0.985202529728672,0.000912951350724,0.0021277694871869,0.236008124371306,0.003589928598999,0.0098275570697829,0.1297701069092009,-0.0129572991098799,-0.016212758817148,0.3492918012380359,-0.001694285474698,0.0196246463430779,,,2024-08-14 00:00:00
2021-08-01,2021-08-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,330558.532089675,-0.0101112183285563,0.1463536542434744,332648.588932623,0.0038180630160089,0.1081244064482176,204.04886958016,-0.0045513421226704,0.1730752367214298,207.180673499372,0.0159570841259577,0.1371411084100582,60505.7095334118,-0.0066619608538938,0.0065130229901282,67744.38231914249,0.0371414184791656,-0.0752607909135176,67834.263714617,-0.0448351252949028,-0.0264044679524167,83794.6224019646,0.0169476136483639,-0.1593361553186852,1.41343195230401,0.0420172736678499,-0.2546937690858099,18.4961848959294,3.0,-14.0,1.01263799575066,-0.0020956208889699,0.0191015689293299,0.481675903675157,0.0040709608633949,0.174102362028322,0.0987878439399729,0.0045299163141682,0.0051494041309294,0.588504474212113,-0.0049862794761039,0.077985951752042,,,2024-08-14 00:00:00
2018-12-01,2018-12-31,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,245254.961057679,-0.0109291915596042,0.0032659416762232,258967.778572659,-0.0321159547933731,0.0016454829087042,211.184612578988,-0.0058448238027061,0.0149875287950802,226.81783565909896,-0.0295178465267421,0.0288936861719018,54807.4928300724,-0.0251702329220426,-0.1123101339455304,64655.8169069476,0.0205305118583669,-0.0615614066296488,69008.3715558002,-0.0426682930403819,-0.0214959732996369,177794.224085405,0.0072689687787081,0.1350616540895588,3.33101723922891,0.2666777944831602,0.8343644452404599,40.2248176299727,0.0,1.0,0.98141769030452,0.0007196858893089,-0.0028320780280249,0.195611755050068,0.005123028789354,-0.0387467821669129,0.117548377185729,-0.005997755811193,0.0206274723899256,0.354684318930963,0.007728856191516,-0.0418683248557489,,,2024-08-14 00:00:00
2015-09-01,2015-09-30,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,218515.843980994,0.0017095837596425,0.0720453289459739,224039.371307931,0.0114742341346876,0.0585259684131289,137.554460891002,0.0088650121339139,0.0610615641185894,140.101695401908,0.0064235262577969,0.0539389681749458,42944.0634849428,0.0064487680350213,0.1692187880485669,51111.4884690308,-0.0068316431284977,0.1102990227853777,51100.2892113925,-0.0354923480001485,0.0689980151223148,136256.661903861,-0.0154432252421841,-0.0303084367827909,3.27566234581482,-0.0355338316918198,-0.63545588307132,45.7820040119466,1.0,-4.0,0.98224149668839,0.0013493552538029,0.0051933894000719,0.220222792717047,0.003119825640223,0.021899909789964,0.0997677539866955,-0.0012659124298564,0.0045961790996705,0.239264075901674,0.0013874551359699,0.0496360927754549,,,2024-08-14 00:00:00
2019-05-01,2019-05-31,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,299271.258331718,0.0123062909422513,0.0368733090302781,313479.308882667,0.0012380909199218,0.0367205825250342,151.996420755114,0.0100570439433895,0.042511501299439,156.188180565421,-0.0060057509528006,0.0337327468045847,412197.201209223,0.0173484589304018,0.0196939599270142,476652.810413858,-0.0157703505186287,0.0161177827598246,509183.131847178,0.0130314524974368,0.0128448161922976,1260869.23083976,0.0084395361565621,0.054636578439317,3.05675065134234,-0.1084107798330098,0.0964572484322303,46.5286412256939,-1.0,4.0,0.979674833495328,0.000270991583427,-0.0032561259385379,0.2281370627533549,0.005489762967854,-0.0294928628037869,0.157075902632795,0.0001280305469809,0.015044107043748,0.34083265804132,-0.002052094007563,-0.0165426739164479,,,2024-08-14 00:00:00
2012-06-01,2012-06-30,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,188023.23210431696,0.0134014558340977,,199989.527137366,0.0089924176581281,,97.6336439322835,0.0118443759726836,,102.842838715952,0.0069541478503309,,309274.402282987,-0.0090552187156088,,363924.01920377,0.0147627374237551,,380991.831331356,-0.0020465096312245,,1585597.41743418,-0.0338107074398037,,5.15766774531044,-0.2305938287959499,,84.23405815070889,-1.0,,0.965612035971322,0.0010658538446299,,0.187215162711305,0.000374232193807,,0.0545305375734813,-0.0011026639313691,,0.1275332602162279,0.001921242032418,,,,2024-08-14 00:00:00
2014-05-01,2014-05-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,202993.09994321296,-0.0001523776292905,0.0730921108958018,208872.22015081896,0.0089469448787227,0.0865389692746356,129.081120392442,-0.009041262058274,0.0672607334822754,132.242132126413,0.0038521505593793,0.0705459215351778,36106.1386529729,0.0027160233504048,-0.0062809298041849,46050.6868559168,0.0003642448414133,0.0331017770082355,49820.8675178825,0.020456161439089,0.0917499308508009,131346.002138847,-0.0174906486504157,-0.0073307884259667,3.63019494816654,-0.1448323372229802,-0.0040488794566502,48.4231060823185,-3.0,-4.0,0.976495072221163,-0.0012243132455859,-0.0033296858690939,0.2090909791943809,-0.005889832755277,-0.038401809781331,0.0959989320188946,0.0043459638937898,0.0375076987133782,0.199460352280773,0.0056977403578089,0.0133762446241809,,,2024-08-14 00:00:00
2018-04-01,2018-04-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,279515.69441201,0.0016251165677627,0.0689063332796906,291679.246769023,0.0004356580768223,0.0585378075556999,151.602594050169,0.0034971559842555,0.0756885419759969,156.902736140992,0.0125401350161509,0.0762938034592295,516609.634044336,0.0063233734847845,0.0013439800772561,599967.586663375,-0.0153055177364,0.0301373987189703,614998.465930232,-0.0061993468099558,0.0135858770781098,1430917.03947225,0.000308468341331,-0.0822761497759203,2.84262815265288,-0.0282481784109998,-0.20207299590726,39.79805425448129,-1.0,-5.0,0.984092496598282,-0.000844163232489,0.00262245502175,0.258453547252725,0.000115988682259,0.015369766440912,0.134213539082566,0.0040324550262769,0.0159463772917689,0.36216218090404,0.002476726939071,0.035398389870807,,,2024-08-14 00:00:00
2013-03-01,2013-03-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,184619.830126779,0.0280757637968116,0.1474123457285256,186900.759086315,0.0218815065679709,0.1098366062711384,118.166529152255,0.0297423045883031,0.1208503300521448,120.412031162447,0.0162017869140673,0.0911179239935819,35689.7848577483,0.0104034093550211,0.1165654545996901,43195.0915143323,-0.0159796134730619,0.1209534717475362,45065.3076124518,-0.020214093139304,0.0465868820954211,132495.84387516,-0.0081135237458891,-0.187070699849119,3.7063009569540895,-0.2738383268542299,-1.4390622079218902,54.8632046728467,-2.0,-25.0,0.979217734573768,0.0009238289577609,0.013709572398713,0.245142264129103,-0.0042905645467019,0.0595664741811849,0.0616265198848695,-0.0010961352302218,-0.0098198112724006,0.1831930628929699,-7.84349335959944e-05,0.0626037819180469,,,2024-08-14 00:00:00
2020-07-01,2020-07-31,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,330117.814046986,0.0670389497587589,0.0911516472316757,344040.418742128,0.0146671831749269,0.1051312642428978,161.247809282632,0.0339531288747085,0.0605310584586835,171.92713032191,0.0215616330332302,0.1091886224841003,466514.108583032,0.2317256870601347,0.124623632049996,559345.42441469,0.0258959259934352,0.1740603749533036,474020.145253823,0.0799729117084775,0.0080272210206675,776535.7668385028,-0.0896998197435915,-0.3636333957938174,1.6901953595038,-0.5961560715422503,-1.18495801000721,43.5066495053796,-6.0,-3.0,0.9860749953676468,0.005712818372259,0.0049874168152779,0.2742717378751419,0.0358189471335059,0.0453355558669569,0.0963872508503478,-0.0145557636884231,-0.0539783526246511,0.4364511111099709,0.0554176504654739,0.0958072164579799,,,2024-08-14 00:00:00
2019-12-01,2019-12-31,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,266059.745712388,0.0255910865374684,0.0848292102430341,282415.85294355,0.0245443790020318,0.0905443700375725,229.353011474396,0.0334626891471394,0.0860308839433676,244.865276957736,0.0263643622866716,0.0795679989018227,59074.0912386766,0.041731779282254,0.0778469911373715,65720.3185737107,-0.0215434698541744,0.0164641283288575,64745.2348107888,-0.0425300399852203,-0.0617770952842181,170277.051600312,-0.0197510784834077,-0.0422801838685269,2.8848225744062495,-0.11794452912814,-0.4461946648226602,44.44585808770049,2.0,4.0,0.9816677714335,0.000684830710555,0.00025008112898,0.193421905907795,0.00206624951556,-0.0021898491422729,0.111727826174167,0.001038470409395,-0.0058205510115619,0.3331252028055239,-0.0056133522097719,-0.021559116125439,,,2024-08-14 00:00:00
2013-09-01,2013-09-30,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,181652.17756111696,-0.0015478658420385,0.147252139352731,190120.054236553,-0.0112261023370718,0.1747826726315813,155.958444931024,-0.0084053879525964,0.1719869745087283,164.633768106837,-0.0049954416630461,0.188388821327549,52848.4980816847,-0.0313907904874393,0.0867487882641519,61450.6856637779,-0.0239736198874905,0.0701177248297026,66970.5431557639,-0.0014178950278106,0.1441493885811844,204977.079521496,0.00441950460409,-0.0649582827603434,4.02497472051342,0.19118879375474,-0.74328434958759,59.4080775520497,-1.0,-20.0,0.975141718421039,0.000303747510605,0.009215591445389,0.2120988081459949,-0.0035148550156459,0.019178135098005,0.0559259969660104,0.0030905950610278,0.0025080326462693,0.19921838030992,0.000844577741028,0.025714960390884,,,2024-08-14 00:00:00
2018-05-01,2018-05-31,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,280205.802388472,0.0024689417812968,0.067856359966665,293196.528054639,0.0052018828985029,0.0587691218665467,151.693861563334,0.0006020181497343,0.0633147948392198,156.329374436942,-0.0036542492384248,0.0611860263068018,513158.765292086,-0.0066798381695565,0.0022891165182843,590651.507285918,-0.0155276378000134,-0.0006019636257061,631171.819693625,0.0262982017994624,0.0166871033390474,1465462.97662296,0.0241425157418289,-0.0575288114547268,2.85733245089322,0.01470429824034,-0.1786656844021199,41.0079189058047,1.0,-4.0,0.983526390402446,-0.0005661061958359,0.002093304459719,0.2568189254796249,-0.0016346217731,0.0126715984035529,0.13720171272423,0.002988173641664,0.020904877839759,0.3632525978340199,0.0010904169299799,0.0324169268642929,,,2024-08-14 00:00:00
2023-04-01,2023-04-30,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,399669.656975762,-0.0029844242735292,-0.0356236538562692,414953.539808471,-5.3610769736422974e-05,0.0035487947581545,221.694972269489,0.007821308506561,-0.047654428961825,228.991761880559,0.0086641834548784,-0.0044011027525334,425313.395721624,-0.0076444931912721,-0.2091280078918337,490606.883812312,0.0148188141003728,-0.1459391939893965,467370.254484716,-0.021371964020905,-0.2530041346409743,956224.430108833,-0.0593333464906066,0.1515347774051132,2.34332556867744,-0.1061423780747001,0.7333208820265599,39.7773695955213,-1.0,18.0,0.990705960289058,0.002309682437709,-0.0362154359939219,0.298969793027606,0.014005503097019,-0.223985573931932,0.148835722858675,-0.010877873694898,0.0467924443243009,0.412487231571362,0.016793174704801,-0.1378584034698199,,,2024-08-14 00:00:00
2020-11-01,2020-11-30,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,300002.622052222,0.0102832066294411,0.098455653900876,306440.320423967,0.0005677359541056,0.0991028027306002,181.48165229793,0.0141384121369503,0.0875736212679283,187.00312185739097,0.0026025598981134,0.1010290110295988,63823.6837122668,-0.0046086032755091,0.2755944289577874,71433.3957803458,-0.0095304935603973,0.1871373614024582,67982.0324629957,-0.0551110128730869,0.1351273646681987,93283.7482384436,-0.0296167858672357,-0.2486613352722362,1.44812220658471,-0.0303074201092901,-1.01940675695618,25.4649552547775,-3.0,-14.0,1.00026500736592,0.001593049670425,0.0106653382145071,0.3781736290108659,0.018508904843618,0.1261710107901479,0.0960526105745865,0.0047551126295113,-0.0298631440373224,0.5803363526026128,0.0230163568939089,0.1982007211975829,,,2024-08-14 00:00:00
2015-11-01,2015-11-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,237718.211495241,0.0073753154733413,0.0684317625062522,252064.900918716,0.0015293308688635,0.0669908287106602,129.420257813285,0.0094215289491068,0.064233477264461,134.443125088354,0.0020522875318131,0.0628284360619877,441997.215007139,-0.0831734617790952,-0.0068069689599612,584857.527871859,-0.0154170247450556,0.0885894145355949,596851.040576434,0.014194708919764,0.0578290894494986,1758639.30059151,-0.0084502436858486,-0.0571801007644602,4.18597003606431,0.41820116152225,-0.1740515786705296,54.7573450247385,1.0,-7.0,0.977278764011022,0.0003439566829689,0.0032649047019019,0.214335317762464,0.0059140258567509,0.023096373358431,0.1186421281496579,-0.005199561698905,0.0250379115883424,0.259940076816004,0.01213568068928,0.0719341177946239,,,2024-08-14 00:00:00
2015-04-01,2015-04-30,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,237977.98242646296,0.009957581357894,0.0806779447422796,250742.22640811,0.0062587244942391,0.0629111075981489,120.609049990383,0.0108715644210213,0.0687946619936647,125.226895859516,0.0092131976906804,0.0564221632790913,369579.908592368,-0.0098480522572822,0.1144936077052436,461726.736038904,0.0131838083022091,0.1413564617755556,490793.751727922,0.0329492499730552,0.0811971252509584,1520071.23002645,0.0154067704143667,0.0207590994251429,4.17243727660067,0.0110100472941399,-0.4193665785684803,62.1727033790449,0.0,-4.0,0.975069149564141,-0.0001506949476989,0.002891561264306,0.210677797195338,0.004387586581962,0.0102217062313599,0.114380814846762,0.0042160865971899,0.0266021275206745,0.2297299773637029,0.0140363269120069,0.0499941457436909,,,2024-08-14 00:00:00
2015-03-01,2015-03-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,212114.125136124,0.0007914347871043,0.0479257115193865,217788.473648749,-0.0010073505275661,0.0758098375609226,133.400991444184,-0.0035043856004245,0.0357003343436426,136.610762783032,0.0026928590415431,0.0576787970337158,40666.4894069356,0.0424818037770873,0.142475262683271,49989.1751738839,0.002543411079221,0.171789664958303,51486.1491251986,0.0199532222291252,0.060963741532428,141028.559267838,0.003896792157414,0.0418202770282507,3.57225695761067,-0.3012076432294197,-0.3534206720980099,54.9168160853674,-1.0,2.0,0.97824773671648,-0.000643261923276,0.000254531838449,0.205132520778805,0.004551990323573,-0.0119280142647109,0.100164536149454,-0.003573018025811,0.0177788379304121,0.21182325936247,0.000286797813561,0.003672239510443,,,2024-08-14 00:00:00
